Word,Link,ID
Augmenting Crops,https://www.youtube.com/watch?v=A85taPi5Ysw,A85taPi5Ysw
Attach Grafting,https://www.youtube.com/watch?v=DXHvx8uGSWQ,DXHvx8uGSWQ
Ascent of Sap,https://www.youtube.com/watch?v=O73AA93uNow,O73AA93uNow
Artificial Insemination,https://www.youtube.com/watch?v=dgwIboUSFPI,dgwIboUSFPI
Artesian Well,https://www.youtube.com/watch?v=o7f9Ny0BfQU,o7f9Ny0BfQU
Arboi Culture,https://www.youtube.com/watch?v=iAUzwfC3MzE,iAUzwfC3MzE
Arable Farming,https://www.youtube.com/watch?v=uf--CC0tdCU,uf--CC0tdCU
Arable Crops,https://www.youtube.com/watch?v=AZVDd_sqdPI,AZVDd_sqdPI
Aquatic Weeds,https://www.youtube.com/watch?v=qKHkuPDIKSg,qKHkuPDIKSg
Aquatic Plants of Various Colour,https://www.youtube.com/watch?v=JWbMe5M36V8,JWbMe5M36V8
Aquaculture,https://www.youtube.com/watch?v=8K22IUuxs3I,8K22IUuxs3I
Appearance,https://www.youtube.com/watch?v=BaDaIkw-dmQ,BaDaIkw-dmQ
Apis Indica,https://www.youtube.com/watch?v=0mjyGf0xhcU,0mjyGf0xhcU
Apis Dorsata,https://www.youtube.com/watch?v=4EMmW85vtUg,4EMmW85vtUg
Classification of Fungus,https://www.youtube.com/watch?v=4mBsmsNlAco,4mBsmsNlAco
Classification of Crops,https://www.youtube.com/watch?v=Zau-Pj3GRP8,Zau-Pj3GRP8
Classification of Annuals Flower Plant,https://www.youtube.com/watch?v=6RsBzSQwx5Q,6RsBzSQwx5Q
Classification Based on the Transplanting Capacity,https://www.youtube.com/watch?v=OkHQG79PRCk,OkHQG79PRCk
Classification Based on Season,https://www.youtube.com/watch?v=iASooj0B1tY,iASooj0B1tY
Classification Based on Parts used as food,https://www.youtube.com/watch?v=qCs6Mvp_x2Y,qCs6Mvp_x2Y
Classification Based on Life Cycle,https://www.youtube.com/watch?v=rnjaZpQ6snc,rnjaZpQ6snc
Classification According to Parts used for Crop,https://www.youtube.com/watch?v=XnTZYBLuwos,XnTZYBLuwos
Citrus Vulgaris,https://www.youtube.com/watch?v=a3qDF39okh0,a3qDF39okh0
Circulating Capital,https://www.youtube.com/watch?v=mG3wNo5LojY,mG3wNo5LojY
Chilling of Milk,https://www.youtube.com/watch?v=-TLRVIyrF58,#NAME?
Chicks,https://www.youtube.com/watch?v=n162JtquPPo,n162JtquPPo
Chewing and Lapping Type,https://www.youtube.com/watch?v=6I35P_fsElM,6I35P_fsElM
Chatani,https://www.youtube.com/watch?v=0ROnFiZbL1g,0ROnFiZbL1g
Characteristics of Weeds,https://www.youtube.com/watch?v=k20zZu1Md64,k20zZu1Md64
Chana,https://www.youtube.com/watch?v=7wEBs0ORG9U,7wEBs0ORG9U
Chain Surveying,https://www.youtube.com/watch?v=Dbz-hAaPPvg,Dbz-hAaPPvg
Cereal Disease,https://www.youtube.com/watch?v=64cEWCYIWDo,64cEWCYIWDo
Cereal Crops,https://www.youtube.com/watch?v=i_Df2Rebe58,i_Df2Rebe58
Catch Crops,https://www.youtube.com/watch?v=uN_RjBRC39I,uN_RjBRC39I
Cat Fish,https://www.youtube.com/watch?v=oMTGPQNfGi0,oMTGPQNfGi0
Castration,https://www.youtube.com/watch?v=J2y-SQyJZf0,J2y-SQyJZf0
Cash Crops,https://www.youtube.com/watch?v=wn1rvlmEryM,wn1rvlmEryM
Carnivorus Fishes,https://www.youtube.com/watch?v=BtseOFOQ9j8,BtseOFOQ9j8
Carissa Carandus,https://www.youtube.com/watch?v=n1NpyWnu7Hw,n1NpyWnu7Hw
Care of Lawn,https://www.youtube.com/watch?v=VSfDfIL8oA8,VSfDfIL8oA8
Caponisation,https://www.youtube.com/watch?v=bgildunt0-U,bgildunt0-U
Capon,https://www.youtube.com/watch?v=OLP0HC2IEhk,OLP0HC2IEhk
Capital Output Ratio,https://www.youtube.com/watch?v=H_uF0Fpgdk4,H_uF0Fpgdk4
Capital Goods,https://www.youtube.com/watch?v=hoyv1uSCZx4,hoyv1uSCZx4
Binnial Plants,https://www.youtube.com/watch?v=Q7I0GhB-IYs,Q7I0GhB-IYs
Bilateral Trade,https://www.youtube.com/watch?v=LdhkpezOJ18,LdhkpezOJ18
Biennial Weeds,https://www.youtube.com/watch?v=VKj7khgb1Sk,VKj7khgb1Sk
Bench Mark,https://www.youtube.com/watch?v=c-iylYqUcUw,c-iylYqUcUw
Beam,https://www.youtube.com/watch?v=BZTGSKMGgr4,BZTGSKMGgr4
Bauhinia Accuminata,https://www.youtube.com/watch?v=sp7GuSz7GRE,sp7GuSz7GRE
Base Line,https://www.youtube.com/watch?v=53gs1Q5mTWQ,53gs1Q5mTWQ
Barleria Cristata,https://www.youtube.com/watch?v=en2QnH6V6t0,en2QnH6V6t0
Banding of Ringing Method,https://www.youtube.com/watch?v=X_y-xr_2iXA,X_y-xr_2iXA
Bambusa,https://www.youtube.com/watch?v=BD8UDIdToZo,BD8UDIdToZo
Balcony Garden,https://www.youtube.com/watch?v=E93MkvU8Hs8,E93MkvU8Hs8
Bacterial Diseases Animals,https://www.youtube.com/watch?v=TBZtRv2owM8,TBZtRv2owM8
Bacteria of Plants,https://www.youtube.com/watch?v=3lgwWCPb_CY,3lgwWCPb_CY
Capital Expenditure,https://www.youtube.com/watch?v=0I7r5FXSMNM,0I7r5FXSMNM
Capillary Water,https://www.youtube.com/watch?v=EVepydcumgs,EVepydcumgs
Candy,https://www.youtube.com/watch?v=X1jtn54saqQ,X1jtn54saqQ
Camel Farming,https://www.youtube.com/watch?v=1yMfYS-Htmk,1yMfYS-Htmk
Cajanus Inducus,https://www.youtube.com/watch?v=ApkQwiV28bY,ApkQwiV28bY
Cage System,https://www.youtube.com/watch?v=s0xzREqnBBA,s0xzREqnBBA
C O  B Test,https://www.youtube.com/watch?v=e_ovq-OG1TE,e_ovq-OG1TE
By Bulb Roots   Rhizomes,https://www.youtube.com/watch?v=1azqkUJYR48,1azqkUJYR48
Butter,https://www.youtube.com/watch?v=A4RELg59BW8,A4RELg59BW8
Bund,https://www.youtube.com/watch?v=uGIGzWl7x4c,uGIGzWl7x4c
Bully Calf,https://www.youtube.com/watch?v=bz7Stt4IzGc,bz7Stt4IzGc
Buffalow Farming,https://www.youtube.com/watch?v=q0a6Bv9KoQM,q0a6Bv9KoQM
Brown Sport of Rice,https://www.youtube.com/watch?v=NYbiMxMfp3A,NYbiMxMfp3A
Brooding of Chicks,https://www.youtube.com/watch?v=e4Ge5F_MW7o,e4Ge5F_MW7o
Broker,https://www.youtube.com/watch?v=POd_vqyzR1o,POd_vqyzR1o
Broiler,https://www.youtube.com/watch?v=xHjy9SbNqvg,xHjy9SbNqvg
Bridge grafting,https://www.youtube.com/watch?v=EadlfjAPlFE,EadlfjAPlFE
Breeds,https://www.youtube.com/watch?v=Ic_VdgP7vr4,Ic_VdgP7vr4
Breeds of Poultry,https://www.youtube.com/watch?v=0VSRJo2xZfI,0VSRJo2xZfI
Botanical Classification,https://www.youtube.com/watch?v=cyrfgT0EIn4,cyrfgT0EIn4
Bonsai or Miniculture or Mini Garden,https://www.youtube.com/watch?v=lfeBaQ-fL1c,lfeBaQ-fL1c
Backyard System of Poultry,https://www.youtube.com/watch?v=wtXCZaGIQsk,wtXCZaGIQsk
Availble Water,https://www.youtube.com/watch?v=v1QgQT3eeUY,v1QgQT3eeUY
Blue Revolution,https://www.youtube.com/watch?v=PU1LzojAOb0,PU1LzojAOb0
Blue Flowered Plants,https://www.youtube.com/watch?v=4uvlneM9L7I,4uvlneM9L7I
Blower Sprayer,https://www.youtube.com/watch?v=KM7ZnZoiKFg,KM7ZnZoiKFg
Blocky structure,https://www.youtube.com/watch?v=EYjnyK3fAsg,EYjnyK3fAsg
Blight,https://www.youtube.com/watch?v=c8cBnLAFa40,c8cBnLAFa40
Bleeding,https://www.youtube.com/watch?v=n-Q3E6OV53Q,n-Q3E6OV53Q
Biological Weathering,https://www.youtube.com/watch?v=itq9QT5Z6bo,itq9QT5Z6bo
Biological Control,https://www.youtube.com/watch?v=qM-qw_2myBQ,qM-qw_2myBQ
Bio Chemistry,https://www.youtube.com/watch?v=Gkdj7BC9nmA,Gkdj7BC9nmA
Cock,https://www.youtube.com/watch?v=OE5sct8DJxM,OE5sct8DJxM
Cock erels,https://www.youtube.com/watch?v=mZ8Tmp9I2Is,mZ8Tmp9I2Is
Coccidiosis,https://www.youtube.com/watch?v=gTnUL6YyXRA,gTnUL6YyXRA
Climbing Weeds,https://www.youtube.com/watch?v=heWmXeH_PWg,heWmXeH_PWg
Climbers,https://www.youtube.com/watch?v=ULZmDlAXc3k,ULZmDlAXc3k
Cleft Grafting,https://www.youtube.com/watch?v=9UJnFY4en8I,9UJnFY4en8I
Clay Soil Weeds,https://www.youtube.com/watch?v=RVHzIslKx4g,RVHzIslKx4g
Classification of Water areas,https://www.youtube.com/watch?v=BNtpvIrfRro,BNtpvIrfRro
Classification of Vegetables,https://www.youtube.com/watch?v=JmBmx8jNivk,JmBmx8jNivk
Classification of Shrubs,https://www.youtube.com/watch?v=WGdXSExEco8,WGdXSExEco8
Classification of Poultry Feeds,https://www.youtube.com/watch?v=WQpetmGGa2Y,WQpetmGGa2Y
Classification of Poultry Diseases,https://www.youtube.com/watch?v=tgq3cpoyWB4,tgq3cpoyWB4
Classification of Plant Disseases,https://www.youtube.com/watch?v=ZrfvtaXJDz8,ZrfvtaXJDz8
Classification of Insecticides,https://www.youtube.com/watch?v=KWP6NbqTw9Y,KWP6NbqTw9Y
Classification of Hedges,https://www.youtube.com/watch?v=CPPp4bkc2M0,CPPp4bkc2M0
Commercial Vegetable Gardening,https://www.youtube.com/watch?v=kncWaeUb5Ps,kncWaeUb5Ps
Commercial farm,https://www.youtube.com/watch?v=CkyQv_HU-as,CkyQv_HU-as
Combine,https://www.youtube.com/watch?v=ao-xQ64ww6Q,ao-xQ64ww6Q
Coloured Follage Shrubs,https://www.youtube.com/watch?v=ClLC-JSUEq4,ClLC-JSUEq4
Colostrum,https://www.youtube.com/watch?v=LOOkMwcebUE,LOOkMwcebUE
Colony of honey bee,https://www.youtube.com/watch?v=SZXVGBa27xM,SZXVGBa27xM
Cold Storage,https://www.youtube.com/watch?v=b78hjz3nQo8,b78hjz3nQo8
Coffee Rust,https://www.youtube.com/watch?v=yiVSKw0srMA,yiVSKw0srMA
Commission agent,https://www.youtube.com/watch?v=0cyWkwxlh-0,0cyWkwxlh-0
Conservation Farming,https://www.youtube.com/watch?v=e4_P6Cn65vo,e4_P6Cn65vo
Condiments   Spices Crops,https://www.youtube.com/watch?v=m2yAas4_bko,m2yAas4_bko
Condensation,https://www.youtube.com/watch?v=0hJwcX15Bi8,0hJwcX15Bi8
Composition of Milk,https://www.youtube.com/watch?v=9tcU1uGTnFo,9tcU1uGTnFo
Complete of Total Farm Budgeting,https://www.youtube.com/watch?v=v25fZf7Ypek,v25fZf7Ypek
Complementary Demand,https://www.youtube.com/watch?v=uFMLqEqGReg,uFMLqEqGReg
Compass Surveying,https://www.youtube.com/watch?v=K_lfla-AAV4,K_lfla-AAV4
Companion Subsidiary Crops,https://www.youtube.com/watch?v=8hAoD-04o-k,8hAoD-04o-k
Consolidation,https://www.youtube.com/watch?v=kWP3n-cdqI4,kWP3n-cdqI4
Contact Insecticide,https://www.youtube.com/watch?v=fZL17ZH1eSw,fZL17ZH1eSw
Contour Bund,https://www.youtube.com/watch?v=IF9M2Kon_Tg,IF9M2Kon_Tg
Contour Method,https://www.youtube.com/watch?v=ZmFd5_EUHdw,ZmFd5_EUHdw
Contour Line,https://www.youtube.com/watch?v=H7g9OLXIfQ0,H7g9OLXIfQ0
Continggency Cropping,https://www.youtube.com/watch?v=VO9ZJUOPMUo,VO9ZJUOPMUo
Contour Cropping,https://www.youtube.com/watch?v=51GdwWu72Hc,51GdwWu72Hc
Contour Strip Cropping,https://www.youtube.com/watch?v=LzQZrLBXl7A,LzQZrLBXl7A
Control of Weeds,https://www.youtube.com/watch?v=ONYnIHdeQXo,ONYnIHdeQXo
Coopertive Selling,https://www.youtube.com/watch?v=vFUJ4ADVFY0,vFUJ4ADVFY0
Cordial,https://www.youtube.com/watch?v=0qNICDH7RCQ,0qNICDH7RCQ
Cover Crops,https://www.youtube.com/watch?v=vauzR7Xhu4Q,vauzR7Xhu4Q
Cream,https://www.youtube.com/watch?v=p6Br14ZTsZI,p6Br14ZTsZI
Creeping Weeds,https://www.youtube.com/watch?v=GMO6eZxzoXg,GMO6eZxzoXg
Crop Geography,https://www.youtube.com/watch?v=5KLd8pl4YCo,5KLd8pl4YCo
Crop Rotation in Vegetable Production,https://www.youtube.com/watch?v=lHn4h1y3g-I,lHn4h1y3g-I
Crop Rotation,https://www.youtube.com/watch?v=IW1gS_olHdI,IW1gS_olHdI
Cropping Scheme,https://www.youtube.com/watch?v=VibSkWcQ-jo,VibSkWcQ-jo
Crops,https://www.youtube.com/watch?v=_v0ZCfpOs8c,_v0ZCfpOs8c
Cross Breeding,https://www.youtube.com/watch?v=GOjw_A1nvWs,GOjw_A1nvWs
Cross Breeds,https://www.youtube.com/watch?v=qhxlI52d-KQ,qhxlI52d-KQ
Crown Grafting,https://www.youtube.com/watch?v=re9sWtYnaAY,re9sWtYnaAY
Cultivated Land Weeds,https://www.youtube.com/watch?v=ruw0X7XBqe8,ruw0X7XBqe8
Cultivation,https://www.youtube.com/watch?v=citBldfUuzw,citBldfUuzw
Cultivators,https://www.youtube.com/watch?v=VBvgxVhTCU4,VBvgxVhTCU4
Cultural   Agronomical Methods,https://www.youtube.com/watch?v=9Il-kRxWwkw,9Il-kRxWwkw
Cultural Factors Productivity,https://www.youtube.com/watch?v=8XPpf6c2bcg,8XPpf6c2bcg
Culture,https://www.youtube.com/watch?v=SbKz01cGzvc,SbKz01cGzvc
Current Assets,https://www.youtube.com/watch?v=EKDCCO7kh3Y,EKDCCO7kh3Y
Current Liabilities,https://www.youtube.com/watch?v=QTiMHc7-yg8,QTiMHc7-yg8
Cutting,https://www.youtube.com/watch?v=BMjRPtf5VrM,BMjRPtf5VrM
Dairy Farm Record,https://www.youtube.com/watch?v=UGX6actjbuM,UGX6actjbuM
Dairy Science,https://www.youtube.com/watch?v=SKzJwTW4NQ8,SKzJwTW4NQ8
Dammer Bee Melipona sp,https://www.youtube.com/watch?v=vvB_CiTCRZ0,vvB_CiTCRZ0
Damping off,https://www.youtube.com/watch?v=rk7cyWkjvU8,rk7cyWkjvU8
Datum,https://www.youtube.com/watch?v=giu46ZmoNlk,giu46ZmoNlk
Debeaking,https://www.youtube.com/watch?v=OvP0KNl6vyw,OvP0KNl6vyw
Decline and Dies Back,https://www.youtube.com/watch?v=WgKJd7S4Zkc,WgKJd7S4Zkc
Deep Rooted,https://www.youtube.com/watch?v=q8nqvTW4ZBE,q8nqvTW4ZBE
Dehorning of Animals,https://www.youtube.com/watch?v=uTLReXoKc4E,uTLReXoKc4E
Demonstration farm,https://www.youtube.com/watch?v=Z1GV2C5NMoY,Z1GV2C5NMoY
Denitrification,https://www.youtube.com/watch?v=8SYdOdRJ-kY,8SYdOdRJ-kY
Depth of Roots,https://www.youtube.com/watch?v=FDcUbyFzjpM,FDcUbyFzjpM
Dettached Grafting,https://www.youtube.com/watch?v=wJ2w-f0jRJQ,wJ2w-f0jRJQ
Devernilization,https://www.youtube.com/watch?v=rkeQOWrZwZ8,rkeQOWrZwZ8
Dicot Weeds,https://www.youtube.com/watch?v=aIRIRSBP-h8,aIRIRSBP-h8
Dicoty ledoneae,https://www.youtube.com/watch?v=RrtHIJ1gjL0,RrtHIJ1gjL0
Die back,https://www.youtube.com/watch?v=-Z8BJ_UTIBc,#NAME?
Different Style of Water Garden,https://www.youtube.com/watch?v=EnZqia_kdaQ,EnZqia_kdaQ
Diffusion,https://www.youtube.com/watch?v=OtEODJK20p8,OtEODJK20p8
Discolouration of Foliage,https://www.youtube.com/watch?v=vsxadwgXz9o,vsxadwgXz9o
Disease Control of Plant,https://www.youtube.com/watch?v=cwEfR3ySdZg,cwEfR3ySdZg
Disease Cycle of Plant,https://www.youtube.com/watch?v=R3E9bnRwWeQ,R3E9bnRwWeQ
Disease Resistant,https://www.youtube.com/watch?v=Id5KPKBcS6g,Id5KPKBcS6g
Diseases and Enemies of Fish,https://www.youtube.com/watch?v=ytA5JcAmS48,ytA5JcAmS48
Diseases of Animals,https://www.youtube.com/watch?v=j0KYjVbQn2k,j0KYjVbQn2k
Diseases of Annuals Flower Plants,https://www.youtube.com/watch?v=XhNFHvZF5Pg,XhNFHvZF5Pg
Dish   Container Gardening,https://www.youtube.com/watch?v=CT0q2cVQvm4,CT0q2cVQvm4
Distance of Market,https://www.youtube.com/watch?v=FKAMhxy-Ww0,FKAMhxy-Ww0
Ditylenchus,https://www.youtube.com/watch?v=-54MdKT2j7A,-54MdKT2j7A
Doe,https://www.youtube.com/watch?v=6N1X5V0C5d8,6N1X5V0C5d8
Dormancy,https://www.youtube.com/watch?v=hr43RfVSDKg,hr43RfVSDKg
Double Cropping,https://www.youtube.com/watch?v=X2zU3jmcAzM,X2zU3jmcAzM
Drainge,https://www.youtube.com/watch?v=JxiY9s8T8eg,JxiY9s8T8eg
Dredge Crops,https://www.youtube.com/watch?v=wYN22aSg3Wg,wYN22aSg3Wg
Drip Irrigation,https://www.youtube.com/watch?v=JyAbrgrmXFQ,JyAbrgrmXFQ
Drought,https://www.youtube.com/watch?v=sUh_fpSWW7M,sUh_fpSWW7M
Dry Areas Weeds,https://www.youtube.com/watch?v=1K7CM_aa5dY,1K7CM_aa5dY
"Dry Farming,Dryland Farming",https://www.youtube.com/watch?v=ejE7PYxi-vo,ejE7PYxi-vo
Duranta Spinosa,https://www.youtube.com/watch?v=lBaVjlCTfNo,lBaVjlCTfNo
Dwarf Ornamental Hedges,https://www.youtube.com/watch?v=CqOegR2Dg14,CqOegR2Dg14
Ear Cokle Disease of Wheat,https://www.youtube.com/watch?v=GVwiwuHwZT8,GVwiwuHwZT8
Economic Importance of Fish in India,https://www.youtube.com/watch?v=x-anjlR2rMc,x-anjlR2rMc
Edging,https://www.youtube.com/watch?v=RzZxfNkZW8o,RzZxfNkZW8o
Elevation,https://www.youtube.com/watch?v=4f7OqHEUjDs,4f7OqHEUjDs
Embryonic Development,https://www.youtube.com/watch?v=nHoSIUvNUhA,nHoSIUvNUhA
Engine,https://www.youtube.com/watch?v=lr-4dzTcjB8,lr-4dzTcjB8
Entepot trade,https://www.youtube.com/watch?v=-H0ZvitX5vE,#NAME?
Eradication of Weeds,https://www.youtube.com/watch?v=sKszI2kqaU4,sKszI2kqaU4
Erect Weeds,https://www.youtube.com/watch?v=pRINkcjhtug,pRINkcjhtug
Euphorbia Roylleana,https://www.youtube.com/watch?v=-OmS7sUrPlk,#NAME?
European Honey Bee,https://www.youtube.com/watch?v=MQ_BhrmCdDc,MQ_BhrmCdDc
Evapo transpiration,https://www.youtube.com/watch?v=GA-yjB4vvF0,GA-yjB4vvF0
Ewe,https://www.youtube.com/watch?v=C_VIItfSFdU,C_VIItfSFdU
Exotic Breeds of Poultry,https://www.youtube.com/watch?v=CvOWbdjslGs,CvOWbdjslGs
Exotic Goat,https://www.youtube.com/watch?v=dsUCYGLdT0I,dsUCYGLdT0I
Exotic Sheep,https://www.youtube.com/watch?v=qB4HOTYT1VA,qB4HOTYT1VA
Exotic Weeds,https://www.youtube.com/watch?v=-uNFwHNdUPY,#NAME?
External Parasite,https://www.youtube.com/watch?v=7kHYT1bESao,7kHYT1bESao
Facultative Perasiste,https://www.youtube.com/watch?v=lLJCAZrP1yY,lLJCAZrP1yY
Facultative Saprophyte,https://www.youtube.com/watch?v=meJ0CB1umHk,meJ0CB1umHk
Farm Budgeting,https://www.youtube.com/watch?v=RXNBMaNAu-4,RXNBMaNAu-4
Farm Management,https://www.youtube.com/watch?v=vK-n582GRw0,vK-n582GRw0
Farm Mortgage loan,https://www.youtube.com/watch?v=F-wWJZ5pks4,F-wWJZ5pks4
Farm Planning,https://www.youtube.com/watch?v=VEY_gMcUUjQ,VEY_gMcUUjQ
Fast Growing Temporary Hedges,https://www.youtube.com/watch?v=EkfwGwI4c6E,EkfwGwI4c6E
fat test of milk,https://www.youtube.com/watch?v=FogwGS1HzIQ,FogwGS1HzIQ
Fertilization,https://www.youtube.com/watch?v=GTz__8xx0qI,GTz__8xx0qI
Fiber Crops,https://www.youtube.com/watch?v=B-aeNGXhwdc,B-aeNGXhwdc
Field Capacity,https://www.youtube.com/watch?v=wmc988FYzrc,wmc988FYzrc
Firm,https://www.youtube.com/watch?v=ob8FH3yRAxs,ob8FH3yRAxs
Fish as a food of cattle,https://www.youtube.com/watch?v=nt0_JZPdo-Y,nt0_JZPdo-Y
Fish as a Human Food,https://www.youtube.com/watch?v=X1g2HV45ghU,X1g2HV45ghU
Fish Farm Implements,https://www.youtube.com/watch?v=gWRo37basB4,gWRo37basB4
Fish Fin,https://www.youtube.com/watch?v=hPpwdnOhhK4,hPpwdnOhhK4
Fish Food,https://www.youtube.com/watch?v=r7T0UqigDqg,r7T0UqigDqg
Fish glue and Ising lass,https://www.youtube.com/watch?v=Mr2bUFUhrr8,Mr2bUFUhrr8
Fish Leather,https://www.youtube.com/watch?v=DLedtfL64kQ,DLedtfL64kQ
Fish Manure,https://www.youtube.com/watch?v=QjNokPcLgho,QjNokPcLgho
fish Oil,https://www.youtube.com/watch?v=QkmmjNUEjWA,QkmmjNUEjWA
Fishing For Decoration Purpose,https://www.youtube.com/watch?v=CiPWujWlkkk,CiPWujWlkkk
Fishing for games   Sports,https://www.youtube.com/watch?v=Va_b6_X-wOs,Va_b6_X-wOs
Flat Gardens,https://www.youtube.com/watch?v=aYjNOmE73zE,aYjNOmE73zE
Flavoured Syrup,https://www.youtube.com/watch?v=Ui5vPiAaKa4,Ui5vPiAaKa4
Floating Plants,https://www.youtube.com/watch?v=zkLkrnOdDA0,zkLkrnOdDA0
Flock Mating,https://www.youtube.com/watch?v=y_DfrX2dFZY,y_DfrX2dFZY
Floriculture,https://www.youtube.com/watch?v=u7twaE6fj9s,u7twaE6fj9s
Flower For Beautification,https://www.youtube.com/watch?v=Iplh792WyLM,Iplh792WyLM
Flower For bed purpose,https://www.youtube.com/watch?v=ibzt7E9zr1M,ibzt7E9zr1M
Flower For Climbing,https://www.youtube.com/watch?v=saSjAgavYpk,saSjAgavYpk
Flower For Controlling Soil Erosion,https://www.youtube.com/watch?v=KB2cTekqy38,KB2cTekqy38
Flower For demarcation of areas,https://www.youtube.com/watch?v=w0j7vhm8HSI,w0j7vhm8HSI
Flower For economic importance,https://www.youtube.com/watch?v=NL6lEfLzQo4,NL6lEfLzQo4
Flower for Exhibition,https://www.youtube.com/watch?v=XyDptoi7dw4,XyDptoi7dw4
Flower For Hanging Baskets,https://www.youtube.com/watch?v=Rs3cFrlbT6M,Rs3cFrlbT6M
Flower For medical importance,https://www.youtube.com/watch?v=4FQuX9bwT2I,4FQuX9bwT2I
Flower For Ornamental,https://www.youtube.com/watch?v=h_AaFOGzbUM,h_AaFOGzbUM
Flower For Recreation,https://www.youtube.com/watch?v=EuU5L4V0jsA,EuU5L4V0jsA
Flower For Rock Gardens,https://www.youtube.com/watch?v=iGlTFDJYWtQ,iGlTFDJYWtQ
Flowering   Foliage Shrubs,https://www.youtube.com/watch?v=_Reg6GwR-Jc,_Reg6GwR-Jc
Flowering Hedges,https://www.youtube.com/watch?v=ZD4iPTVebqg,ZD4iPTVebqg
Flowers  For Religious   Spiritual Importance,https://www.youtube.com/watch?v=Jkda34Zfu_o,Jkda34Zfu_o
Flowers For Pot,https://www.youtube.com/watch?v=Q-Sg1afVMsE,Q-Sg1afVMsE
For Sight Reading,https://www.youtube.com/watch?v=hZ-iA509pWg,hZ-iA509pWg
Forage Disease,https://www.youtube.com/watch?v=7Jo8gWIkX1M,7Jo8gWIkX1M
Forced sale,https://www.youtube.com/watch?v=xK7jnBlMTzU,xK7jnBlMTzU
Forest weeds,https://www.youtube.com/watch?v=FxojrV8S0kY,FxojrV8S0kY
Forkert Budding,https://www.youtube.com/watch?v=1jwlhQpmRPQ,1jwlhQpmRPQ
Formation of Lesions,https://www.youtube.com/watch?v=INmLTX5s_L8,INmLTX5s_L8
Formation of Pustules,https://www.youtube.com/watch?v=cAolXNe8z9s,cAolXNe8z9s
Fowl Pox,https://www.youtube.com/watch?v=d4gChXsR5cA,d4gChXsR5cA
Free Range System,https://www.youtube.com/watch?v=fxM1XoV5xKw,fxM1XoV5xKw
Fresh Water Fisheries,https://www.youtube.com/watch?v=tEcreJeXJ1E,tEcreJeXJ1E
Froage Crops,https://www.youtube.com/watch?v=jBmmS3Hm6ik,jBmmS3Hm6ik
Frog,https://www.youtube.com/watch?v=zI-8QTIJ3vA,zI-8QTIJ3vA
Frost,https://www.youtube.com/watch?v=KFjjDIIW7Fc,KFjjDIIW7Fc
Fruit Disease,https://www.youtube.com/watch?v=diWGuc9GzL8,diWGuc9GzL8
Fruit Jelly,https://www.youtube.com/watch?v=twTuREXdqt8,twTuREXdqt8
Fruit Preserve,https://www.youtube.com/watch?v=3W31ezxWk4A,3W31ezxWk4A
Fruit Syrup,https://www.youtube.com/watch?v=Vm-jJqC1D-k,Vm-jJqC1D-k
Fruits Crops,https://www.youtube.com/watch?v=FWwRfLYOetM,FWwRfLYOetM
Fryers,https://www.youtube.com/watch?v=X3YXNM8tpD8,X3YXNM8tpD8
Fumigation,https://www.youtube.com/watch?v=kKwhNaQ7l3w,kKwhNaQ7l3w
Fungal Diseases,https://www.youtube.com/watch?v=ztka83rdt0Y,ztka83rdt0Y
Gas Tractor,https://www.youtube.com/watch?v=Cc7VwcMMTqk,Cc7VwcMMTqk
General Characteristics of fish,https://www.youtube.com/watch?v=8mKMAv4A7IM,8mKMAv4A7IM
Geodetic Survey,https://www.youtube.com/watch?v=k1DohVb9Ck0,k1DohVb9Ck0
Germination,https://www.youtube.com/watch?v=dhYooos0RiE,dhYooos0RiE
Goat Farming,https://www.youtube.com/watch?v=VFHMxb2unuE,VFHMxb2unuE
Gootee or Air Layering,https://www.youtube.com/watch?v=KYuTa4lv2DA,KYuTa4lv2DA
Grading up,https://www.youtube.com/watch?v=zUJGJMA7PFU,zUJGJMA7PFU
Grafting,https://www.youtube.com/watch?v=_DqulZpZiFY,_DqulZpZiFY
Gravitational Water,https://www.youtube.com/watch?v=RT0JtRS1PQY,RT0JtRS1PQY
Green Ear Disease,https://www.youtube.com/watch?v=CZaNQPFl3vI,CZaNQPFl3vI
Green Manure Crops,https://www.youtube.com/watch?v=SWUlluAb5qk,SWUlluAb5qk
Gross Income,https://www.youtube.com/watch?v=sTCEjZdvT2U,sTCEjZdvT2U
Ground Water,https://www.youtube.com/watch?v=1Xr-mIMAgvY,1Xr-mIMAgvY
Grower House,https://www.youtube.com/watch?v=7JGpUJ964ME,7JGpUJ964ME
Grower s Management,https://www.youtube.com/watch?v=XGu8zFeqDAQ,XGu8zFeqDAQ
"Guard ,Border Crops",https://www.youtube.com/watch?v=vPu6psi5EBc,vPu6psi5EBc
Guttation,https://www.youtube.com/watch?v=nuqPJBc-K5k,nuqPJBc-K5k
H Budding,https://www.youtube.com/watch?v=eXxvX3Agl6M,eXxvX3Agl6M
Hand Duster,https://www.youtube.com/watch?v=Py9TJVn6b24,Py9TJVn6b24
Handle,https://www.youtube.com/watch?v=Ye2kGYWIOps,Ye2kGYWIOps
Hanging Basket Plants,https://www.youtube.com/watch?v=glLhZgrQRl8,glLhZgrQRl8
Hard Consistency Soil,https://www.youtube.com/watch?v=Nc-kW2w8qeY,Nc-kW2w8qeY
Harvesting of Vegetables,https://www.youtube.com/watch?v=MzknQ82MuFw,MzknQ82MuFw
